"","zip","bail_amount"
"11574","19139",1e+05
"11575","19134",20000
"11576","18103",25000
"11577","19121",25000
"11578","19129",50000
"11579","19138",0
"11580","19143",10000
"11581","19134",0
"11582","10457",0
"11583","19120",0
"11584","19140",0
"11585","19124",250000
"11586","19121",50000
"11587","19124",1e+05
"11588","19143",10000
"11590","19134",75000
"11591","19120",50000
"11592","95437",0
"11593","8043",25000
"11594","19114",5000
"11595","19132",0
"11596","19136",50000
"11597","19125",0
"11598","19124",50000
"11599","19138",50000
"11600","19138",150000
"11601","19143",0
"11602","19124",0
"11603","19120",150000
"11605","19124",0
"11606","19144",0
"11607","19132",0
"11608","19140",10000
"11609","19143",250000
"11610","19133",0
"11611","19135",15000
"11612","19114",5000
"11613","19122",0
"11614","19154",0
"11615","19140",0
"11616","19067",10000
"11617","19149",20000
"11618","19140",50000
"11619","19135",75000
"11620","19140",0
"11622","19121",15000
"11624","19140",0
"11625","19103",0
"11626","19141",0
"11628","19363",0
"11629","19124",10000
"11630","19133",0
"11631","19121",15000
"11632","19149",20000
"11633","19116",30000
"11634","19140",50000
"11635","19120",0
"11636","19027",25000
"11637","18101",25000
"11638","19057",2e+05
"11639","19135",0
"11640","19116",25000
"11641","19132",20000
"11642","19122",0
"11643","19133",20000
"11644","19104",0
"11645","19121",0
"11646","19145",15000
"11647","19149",10000
"11648","19151",0
"11649","19140",7500
"11650","19132",5000
"11651","19140",30000
"11652","19139",50000
"11654","19135",5e+05
"11655","19133",1e+05
"11656","19149",25000
"11657","18101",25000
"11659","19130",1e+05
"11660","19133",10000
"11661","19140",7500
"11662","19124",25000
"11663","19134",20000
"11664","19121",150000
"11665","19116",0
"11666","19111",5000
"11667","19146",20000
"11669","78753",1e+05
"11670","19136",10000
"11671","19132",0
"11673","19144",150000
"11675","19050-2953",2500
"11676","19134",2500
"11678","19139",0
"11679","19139",25000
"11680","19135",10000
"11681","19124",50000
"11682","19134",10000
"11683","19134",2500
"11684","19134",0
"11685","19133",10000
"11686","19121",0
"11687","19104",3700
"11689","19135",0
"11690","19125",15000
"11691","19144",50000
"11692","19133",0
"11693","19134",10000
"11694","19130",15000
"11695","19100",150000
"11696","19138",50000
"11697","19124",10000
"11698","19036",50000
"11699","8063",0
"11700","19145",75000
"11701","19140",0
"11702","19131",75000
"11703","19123",0
"11704","19132",0
"11705","19135",35000
"11706","19132",25000
"11707","19124",2e+05
"11708","19100",0
"11709","19137",0
"11710","19127",0
"11711","19132",3700
"11712","19131",75000
"11713","19053",1e+05
"11714","19141",5000
"11715","19131",15000
"11716","19111",50000
"11717","19130",25000
"11718","19401",0
"11719","19134",25000
"11720","19124",0
"11721","8051",125000
"11722","19124",30000
"11723","19100",50000
"11724","19134",350000
"11725","8079",150000
"11726","07010-2166",0
"11727","19120",150000
"11728","19139",75000
"11730","19115",2500
"11731","19023",1e+05
"11732","19142",25000
"11733","07010-2166",0
"11735","19139",750000
"11737","19148",0
"11738","19145",25000
"11739","19138",50000
"11740","19153",10000
"11741","19143",0
"11742","43235",50000
"11743","19115",2500
"11744","19132",5e+05
"11745","19141",2e+06
"11746","19140",5e+05
"11747","19142",1e+05
"11748","19115",50000
"11749","19124",2500
"11750","17111",0
"11751","19111",0
"11752","19123",0
"11753","19132",15000
"11755","19134",37500
"11756","19133",10000
"11757","19133",0
"11758","19140",40000
"11759","19149",0
"11760","19100",15000
"11762","19032",0
"11764","19115",50000
"11765","19143",0
"11766","19111",25000
"11767","19132-4820",10000
"11768","19136",10000
"11769","19904",0
"11770","19111",25000
"11771","19100",300
"11772","19124",7500
"11774","19143",5000
"11775","19136",0
"11776","19138",75000
"11777","19143",0
"11778","19134",10000
"11779","19120",10000
"11781","19146",7000
"11782","19124",50000
"11783","19128",250000
"11784","19134",5000
"11785","19082",10000
"11786","19020",0
"11787","19133",15000
"11788","19133",7500
"11789","19120",0
"11790","19133",0
"11791","19120",50000
"11793","19120",20000
"11794","8049",150000
"11795","19139",10000
"11796","19137",1e+05
"11797","19135",50000
"11798","19134",0
"11799","19149",0
"11800","19120",10000
"11801","18232",1e+05
"11802","19122",20000
"11803","19144",0
"11804","19120",2500
"11805","19136",0
"11806","19149",0
"11807","19103",0
"11808","19134",5000
"11809","19139",10000
"11810","19133",0
"11811","19144",25000
"11812","8049",0
"11813","19132",25000
"11814","16239",25000
"11815","19126",15000
"11816","19137",3000
"11817","19121",5000
"11818","19152",25000
"11819","19132",0
"11820","19122",50000
"11821","19153",50000
"11822","19151",20000
"11823","19122",0
"11824","19140",20000
"11825","19133",0
"11826","19124",10000
"11827","19104",10000
"11828","19013",250000
"11829","19140",50000
"11830","19149",10000
"11831","19140",20000
"11832","19140",5000
"11833","19136",250000
"11834","19124",0
"11835","19138",5000
"11836","19153",10000
"11837","19104",10000
"11838","19150",250000
"11839","23452",10000
"11840","19133",150000
"11841","19135",20000
"11842","19121",10000
"11844","19152",0
"11845","19151",50000
"11846","19140",10000
"11847","19139",0
"11848","19134",25000
"11849","19124",5000
"11850","19140",40000
"11851","08046-1250",0
"11852","17562",0
"11854","19150",25000
"11855","19132",15000
"11856","19133",0
"11857","19120",1e+05
"11858","19138",35000
"11859","19134",50000
"11860","19144",2e+05
"11861","19147",10000
"11862","19121",1e+05
"11863","19082",150000
"11864","19138",10000
"11865","19120",75000
"11866","19138",35000
"11867","8251",0
"11868","19121",10000
"11869","19120",10000
"11870","19132",1e+05
"11871","19142",10000
"11875","19124",5000
"11876","19124",0
"11877","19124",0
"11878","19137",10000
"11879","19121",10000
"11880","19139",0
"11881","19082",0
"11882","19144",350000
"11883","19144",25000
"11884","19146",0
"11885","19154",7500
"11886","19143",50000
"11887","19121",0
"11888","19133",25000
"11889","19139",0
"11890","19134",2e+05
"11891","19121",0
"11892","19144",75000
"11893","19124",0
"11894","19144",25000
"11895","19128",0
"11896","19120",0
"11897","19144",5e+05
"11898","19142",0
"11899","19126",0
"11900","19132",6700
"11901","19145",5000
"11902","19126",10000
"11903","19134",10000
"11904","19121",0
"11905","19134",15000
"11906","19120",1e+05
"11907","19120",25000
"11908","19144",10000
"11909","19144",25000
"11910","19141",0
"11911","19140",0
"11912","19134",50000
"11913","19146",0
"11914","19123",0
"11915","19067",0
"11916","19138",5000
"11918","19134",25000
"11919","19133",20000
"11920","19131",50000
"11921","19121",30000
"11922","19120",0
"11923","18974",0
"11924","19134",3e+05
"11925","19148",0
"11926","19137",0
"11927","19141",10000
"11928","19135",0
"11929","19148",50000
"11930","19148",50000
"11931","19145",0
"11932","19122",250000
"11933","19133",5000
"11934","19135",50000
"11935","19136",10000
"11936","19121",5e+05
"11937","19144",80000
"11938","19133",0
"11939","19129",0
"11940","19142",25000
"11941","19140",50000
"11942","19147",5000
"11943","19122",150000
"11946","19123",2e+05
"11947","19133",50000
"11948","19138",10000
"11950","91770",5e+05
"11952","19020",0
"11953","19120",20000
"11954","19144",10000
"11955","19107",0
"11956","19131",0
"11957","19104",20000
"11958","19128",50000
"11959","19126",0
"11961","19131",25000
"11962","19124",75000
"11963","19140",0
"11964","19121",25000
"11965","19121",0
"11966","19149",1e+05
"11967","19144",25000
"11968","19120",0
"11969","19134",1e+05
"11970","19120",5000
"11971","19138",1e+05
"11972","19147",15000
"11973","19120",250000
"11974","19143",7500
"11975","19013",1e+05
"11976","19149",0
"11977","19138",5000
"11978","19145",12000
"11979","17022",0
"11980","19133",10000
"11981","19140",0
"11982","19144",0
"11983","19139",0
"11984","19124",125000
"11985","19140",150000
"11986","19120",0
"11987","19141",10000
"11988","19124",2e+06
"11989","19143",10000
"11990","19130",0
"11991","19136",750000
"11992","19132",1e+06
"11993","19121",5000
"11994","19147",1e+05
"11995","19107",5000
"11996","19132",0
"11997","19145",0
"11998","19100",0
"11999","19120",3000
"12000","19123",0
"12001","19124",2e+06
"12003","19132",0
"12005","19145",5000
"12006","19134",0
"12007","19136",0
"12008","19007",20000
"12009","19107",0
"12010","19141",0
"12011","19140",15000
"12012","19134",5000
"12013","19144",10000
"12015","19141",5000
"12016","19133",22500
"12018","19144",0
"12019","19145",50000
"12020","19120",0
"12022","19120",250000
"12023","19139",10000
"12024","19121",25000
"12025","19136",75000
"12026","19141",1e+05
"12027","19140",35000
"12028","19133",25000
"12029","19139",5000
"12030","19135",0
"12031","19030",10000
"12033","19139",25000
"12034","19132",0
"12035","19134",20000
"12037","29730",1500
"12038","19140",150000
"12039","8105",0
"12040","19130",5000
"12041","19143",2e+05
"12042","19133",0
"12043","19141",10000
"12044","19050",50000
"12045","19045",15000
"12046","19151",25000
"12047","19138",5000
"12049","19124",15000
"12050","19122",0
"12051","19104",5000
"12052","19145",0
"12053","19148",50000
"12054","19133",0
"12055","19020",10000
"12056","19132",5000
"12057","19139",5000
"12058","19013",5000
"12059","19133",0
"12060","19124",25000
"12061","19148",1e+05
"12062","19120",25000
"12065","19805-1819",0
"12066","19130",0
"12067","19152",0
"12068","19154",0
"12069","19153",0
"12070","19464",75000
"12072","19144",10000
"12073","19120",0
"12074","19154",750000
"12075","19142",250000
"12076","19124",2e+05
"12077","19120",0
"12078","19141",350000
"12079","19143",0
"12080","19139",25000
"12081","19143",2e+05
"12082","19082",0
"12083","19446",0
"12084","19140",0
"12085","19438",0
"12086","19120",0
"12087","19123",2e+05
"12088","19147",7500
"12089","19151",3700
"12090","19132",10000
"12091","19139",1e+05
"12092","19111",0
"12093","19100",10000
"12094","19142",250000
"12095","19124",2e+05
"12096","19146",0
"12098","19149",1e+05
"12099","19122",3700
"12100","19199",0
"12101","19143",0
"12102","19124",10000
"12103","19132",150000
"12104","10024",1e+05
"12105","49121",0
"12106","19142",50000
"12107","19132",25000
"12108","19426",2500
"12109","19149",5000
"12110","19121",15000
"12111","19134",25000
"12112","19148",1e+05
"12113","19131",10000
"12114","19141",50000
"12115","19143",0
"12116","19132",0
"12117","19135",30000
"12118","19133",5000
"12119","19132",0
"12120","19124",50000
"12121","19144",25000
"12122","19136",150000
"12123","19144",20000
"12124","19120",0
"12125","19426",2500
"12126","19121",15000
"12127","19144",25000
"12128","19134",15000
"12129","19154",0
"12130","19116",50000
"12131","19120-3135",5000
"12132","19139",50000
"12133","19143",30000
"12134","19133",5000
"12135","19149",15000
"12137","19140",0
"12138","19119",12500
"12139","19138",15000
"12140","19121",25000
"12141","19116",0
"12142","19132",75000
"12143","19149",10000
"12144","19134",125000
"12145","19119",12500
"12146","19121",1e+05
"12147","19122",0
"12148","19100",5000
"12149","19150",0
"12150","19134",2500
"12151","19124",50000
"12152","19140",10000
"12154","19145",150000
"12155","21901",0
"12156","19140",15000
"12157","19124",5000
"12158","19132",0
"12159","19111",0
"12160","19082",50000
"12161","19133-2316",35000
"12162","19124",15000
"12163","19138",5000
"12165","19133-2823",0
"12166","19132",0
"12167","19120",0
"12168","19120",0
"12169","19140",0
"12171","19100",10000
"12172","19121",10000
"12173","19114",150000
"12174","19141",50000
"12175","19104",1e+05
"12176","19143",150000
"12177","19143",0
"12179","19107",1e+05
"12180","19139",20000
"12181","19143",50000
"12182","19152",50000
"12183","19123",250000
"12184","19124",25000
"12185","19139",10000
"12186","19149",0
"12187","19138",250000
"12188","19124",15000
"12189","19134",50000
"12190","19124",0
"12191","19139",25000
"12192","19104",10000
"12193","19114",150000
"12194","19143",50000
"12195","19124",40000
"12196","19120",150000
"12197","19107",1e+05
"12198","19143",0
"12199","19145",20000
"12200","19132",0
"12201","19134",0
"12202","19134",5000
"12203","19144",75000
"12204","19104",50000
"12205","19153",10000
"12207","19082",5000
"12208","19124",0
"12210","19136",20000
"12211","19132",50000
"12212","19140",0
"12213","19144",0
"12215","19104",50000
"12216","19133",50000
"12217","19132",3e+05
"12218","19133",0
"12219","19140",35000
"12220","19143",0
"12222","19141",0
"12223","19140",5000
"12224","19107",80000
"12225","19122",0
"12226","19134",0
"12229","19007",2e+05
"12230","19140",0
"12231","19131",5000
"12232","19124",20000
"12233","19123",0
"12234","19135",12500
"12235","23666",75000
"12236","19123",0
"12238","19141",5000
"12239","19136",5000
"12240","19141",12000
"12241","19134",1e+05
"12242","19145",350000
"12243","19140",15000
"12244","19134",0
"12245","19119",20000
"12246","19123",0
"12247","19133",250000
"12248","19144",3700
"12249","19140",20000
"12250","19134",30000
"12251","19132",0
"12252","19131",0
"12253","19144",0
"12254","19134",0
"12255","19150",5000
"12256","19135-3509",30000
"12257","19120",0
"12258","19121",0
"12259","19134",0
"12260","19144",10000
"12261","19141",4e+05
"12262","19143",1200
"12263","19120",0
"12264","19132-3222",30000
"12265","19143",0
"12266","19140",0
"12267","19143",5000
"12268","19123",6700
"12269","19145",0
"12270","19150",50000
"12271","19134",0
"12272","19146",10000
"12273","19134",0
"12274","19151",4e+05
"12275","19143",3e+05
"12276","19120",15000
"12277","19135",5000
"12278","19147",0
"12279","19145",350000
"12281","19141",2e+05
"12282","8016",35000
"12283","19132",150000
"12284","19129",37500
"12285","19138",0
"12286","19134",0
"12287","19107",25000
"12288","19143",7500
"12289","19133",25000
"12290","19143",5000
"12291","19124",0
"12292","19977",250000
"12293","18000",150000
"12294","19141",2e+05
"12295","19144",0
"12296","19121",1e+05
"12297","19139",0
"12298","19720",50000
"12299","19146",25000
"12300","19143",0
"12301","19120",15000
"12302","19121",30000
"12304","19143",0
"12305","19144",50000
"12306","19061",25000
"12307","19135",2500
"12308","19140",0
"12309","19100",250000
"12310","19126",75000
"12311","19135",10000
"12313","8069",5000
"12314","19129",0
"12315","19120",150000
"12317","1920",0
"12318","19121",75000
"12319","19132",0
"12320","19140",1e+05
"12321","19133",10000
"12322","19132",0
"12323","19124",150000
"12324","19144",250000
"12325","19135",2500
"12326","19124",25000
"12327","19144",50000
"12328","19141",75000
"12329","19141",25000
"12330","19120",0
"12331","19143",30000
"12332","19145",10000
"12333","19133",0
"12335","19133",0
"12338","19120",15000
"12339","19038",25000
"12340","19140",2e+05
"12341","19145",250000
"12342","19111",0
"12343","19468",2500
"12344","19134",250000
"12345","19139",25000
"12346","19115",50000
"12347","19124",0
"12348","19119",5000
"12349","19153",25000
"12350","19139",15000
"12351","19013",10000
"12352","19132",10000
"12353","19132",0
"12354","18015",0
"12356","18074",10000
"12357","19134",25000
"12358","19100",4000
"12360","19145",250000
"12361","19150",25000
"12362","19142",5000
"12363","19134",0
"12364","19132",5000
"12365","19013",10000
"12366","19138",15000
"12368","19139",3000
"12369","19140",50000
"12370","19141",150000
"12371","19131",0
"12372","19104",0
"12373","19134",25000
"12374","19135",0
"12375","19140",50000
"12376","19141",0
"12377","19120",0
"12378","19133",50000
"12379","19139",25000
"12380","19135",20000
"12382","19149",50000
"12383","19132",75000
"12384","19119",0
"12385","19150",0
"12386","19140",25000
"12387","19100",0
"12388","19100",50000
"12389","19141",4e+05
"12390","19133",10000
"12391","19134",0
"12392","19140",0
"12393","19143",150000
"12394","19116",0
"12395","19144",150000
"12396","19121",12000
"12397","19134",0
"12398","19141",50000
